Date,Time,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2025-05-15,2025-05-15 18:00,1.3704556017746887,17,0.7339441398679979,Sunny
2025-05-15,2025-05-15 19:00,0.7953600210816413,23,0.44692080467043976,Patchy rain nearby
2025-05-15,2025-05-15 20:00,0.2400953224814578,29,0.2642695913629029,Clear 
2025-05-15,2025-05-15 21:00,0.1012791478314112,31,0.3425486827804185,Clear 
2025-05-15,2025-05-15 22:00,-0.03753702681863467,33,0.3425486827804185,Clear 
2025-05-15,2025-05-15 23:00,-0.17635320146868055,34,0.44692080467043976,Clear 
2025-05-16,2025-05-16 00:00,-0.3151693761187264,35,0.2642695913629029,Clear 
2025-05-16,2025-05-16 01:00,-0.47381643286163627,36,-0.022753743834655206,Clear 
2025-05-16,2025-05-16 02:00,-0.6126326075116821,37,-0.2054049571421925,Clear 
2025-05-16,2025-05-16 03:00,-0.6126326075116821,36,-0.12712586572467646,Clear 
2025-05-16,2025-05-16 04:00,-0.6324634896045461,35,-0.12712586572467646,Clear 
2025-05-16,2025-05-16 05:00,-0.6324634896045461,34,-0.022753743834655206,Clear 
2025-05-16,2025-05-16 06:00,-0.15652231937581654,30,-0.38805617044972934,Sunny
2025-05-16,2025-05-16 07:00,0.33924973294577637,25,-0.6750795056472875,Sunny
2025-05-16,2025-05-16 08:00,0.8151909031745053,21,-1.066474962734867,Sunny
2025-05-16,2025-05-16 09:00,1.112654134567461,19,-0.6750795056472875,Sunny
2025-05-16,2025-05-16 10:00,1.4101173659604167,18,-0.30977707903221374,Sunny
2025-05-16,2025-05-16 11:00,1.6877497152605085,16,0.08161837805536558,Sunny
2025-05-16,2025-05-16 12:00,1.8662276540962817,15,0.2642695913629029,Sunny
2025-05-16,2025-05-16 13:00,2.0248747108391925,14,0.44692080467043976,Sunny
2025-05-16,2025-05-16 14:00,2.1835217675821013,13,0.629572017977977,Sunny
2025-05-16,2025-05-16 15:00,2.1636908854892374,13,0.629572017977977,Sunny
2025-05-16,2025-05-16 16:00,2.124029121303511,13,0.7339441398679979,Sunny
2025-05-16,2025-05-16 17:00,2.1041982392106466,12,0.7339441398679979,Sunny
2025-05-16,2025-05-16 18:00,1.7075805973533724,14,0.15989746947288164,Sunny
2025-05-16,2025-05-16 19:00,1.3109629554960982,16,-0.38805617044972934,Sunny
2025-05-16,2025-05-16 20:00,0.9143453136388239,17,-0.9621028408448458,Clear 
2025-05-16,2025-05-16 21:00,0.7556982568959147,19,-0.6750795056472875,Clear 
2025-05-16,2025-05-16 22:00,0.6168820822458682,20,-0.4924282923397506,Clear 
2025-05-16,2025-05-16 23:00,0.45823502550295897,21,-0.2054049571421925,Clear 
